uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,7
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,5
PE,OUTRAS,VIA_PUBLICA,"< 9",F,4
PE,OUTRAS,VIA_PUBLICA,"< 9",M,4
PE,COVID,HOSPITAL,"< 9",F,3
PE,COVID,HOSPITAL,"< 9",M,12
PE,INDETERMINADA,DOMICILIO,"< 9",F,1
PE,INDETERMINADA,HOSPITAL,"< 9",F,8
PE,INDETERMINADA,HOSPITAL,"< 9",I,1
PE,INDETERMINADA,HOSPITAL,"< 9",M,9
PE,INDETERMINADA,IGNORADO,"< 9",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,5
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,23
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,31
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PE,PNEUMONIA,DOMICILIO,"< 9",F,3
PE,PNEUMONIA,DOMICILIO,"< 9",M,3
PE,PNEUMONIA,HOSPITAL,"< 9",F,24
PE,PNEUMONIA,HOSPITAL,"< 9",M,36
PE,PNEUMONIA,OUTRO,"< 9",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,SEPTICEMIA,DOMICILIO,"< 9",M,1
PE,SEPTICEMIA,HOSPITAL,"< 9",F,69
PE,SEPTICEMIA,HOSPITAL,"< 9",M,119
PE,SEPTICEMIA,IGNORADO,"< 9",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
PE,SRAG,DOMICILIO,"< 9",F,1
PE,SRAG,HOSPITAL,"< 9",F,10
PE,SRAG,HOSPITAL,"< 9",M,2
PI,OUTRAS,DOMICILIO,"< 9",F,5
PI,OUTRAS,DOMICILIO,"< 9",M,4
PI,OUTRAS,HOSPITAL,"< 9",F,17
PI,OUTRAS,HOSPITAL,"< 9",M,14
PI,OUTRAS,OUTRO,"< 9",F,1
PI,OUTRAS,OUTRO,"< 9",M,1
PI,OUTRAS,VIA_PUBLICA,"< 9",M,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,5
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,6
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PI,PNEUMONIA,HOSPITAL,"< 9",F,10
PI,PNEUMONIA,HOSPITAL,"< 9",M,8
PI,SEPTICEMIA,HOSPITAL,"< 9",F,7
PI,SEPTICEMIA,HOSPITAL,"< 9",M,19
PR,OUTRAS,DOMICILIO,"< 9",F,9
PR,OUTRAS,DOMICILIO,"< 9",M,12
PR,OUTRAS,HOSPITAL,"< 9",F,139
PR,OUTRAS,HOSPITAL,"< 9",I,4
PR,OUTRAS,HOSPITAL,"< 9",M,198
PR,OUTRAS,OUTRO,"< 9",F,2
PR,OUTRAS,OUTRO,"< 9",M,4
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,5
PR,OUTRAS,VIA_PUBLICA,"< 9",F,1
PR,COVID,HOSPITAL,"< 9",F,5
PR,COVID,HOSPITAL,"< 9",M,5
PR,INDETERMINADA,DOMICILIO,"< 9",F,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,37
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,45
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PR,PNEUMONIA,HOSPITAL,"< 9",F,22
PR,PNEUMONIA,HOSPITAL,"< 9",M,20
PR,PNEUMONIA,OUTRO,"< 9",F,1
PR,PNEUMONIA,OUTRO,"< 9",M,1
PR,SEPTICEMIA,HOSPITAL,"< 9",F,62
PR,SEPTICEMIA,HOSPITAL,"< 9",M,75
PR,SEPTICEMIA,OUTRO,"< 9",M,1
PR,SRAG,HOSPITAL,"< 9",F,6
PR,SRAG,HOSPITAL,"< 9",M,4
PR,SRAG,OUTRO,"< 9",F,1
RJ,OUTRAS,DOMICILIO,"< 9",F,18
RJ,OUTRAS,DOMICILIO,"< 9",M,16
RJ,OUTRAS,HOSPITAL,"< 9",F,431
RJ,OUTRAS,HOSPITAL,"< 9",I,12
RJ,OUTRAS,HOSPITAL,"< 9",M,505
RJ,OUTRAS,OUTRO,"< 9",F,2
RJ,OUTRAS,OUTRO,"< 9",M,1
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,19
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,16
RJ,OUTRAS,VIA_PUBLICA,"< 9",F,2
RJ,OUTRAS,VIA_PUBLICA,"< 9",M,5
RJ,COVID,HOSPITAL,"< 9",F,13
RJ,COVID,HOSPITAL,"< 9",M,16
RJ,INDETERMINADA,DOMICILIO,"< 9",M,3
RJ,INDETERMINADA,HOSPITAL,"< 9",F,1
RJ,INDETERMINADA,HOSPITAL,"< 9",M,2
RJ,INDETERMINADA,OUTRO,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,33
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,41
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
RJ,PNEUMONIA,DOMICILIO,"< 9",M,1
RJ,PNEUMONIA,HOSPITAL,"< 9",F,34
RJ,PNEUMONIA,HOSPITAL,"< 9",M,43
RJ,PNEUMONIA,OUTRO,"< 9",F,1
RJ,PNEUMONIA,OUTRO,"< 9",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
RJ,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RJ,SEPTICEMIA,HOSPITAL,"< 9",F,183
RJ,SEPTICEMIA,HOSPITAL,"< 9",M,224
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RJ,SRAG,HOSPITAL,"< 9",F,7
RJ,SRAG,HOSPITAL,"< 9",M,3
RN,OUTRAS,DOMICILIO,"< 9",F,3
RN,OUTRAS,DOMICILIO,"< 9",M,1
RN,OUTRAS,HOSPITAL,"< 9",F,42
RN,OUTRAS,HOSPITAL,"< 9",M,39
RN,OUTRAS,IGNORADO,"< 9",M,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RN,OUTRAS,VIA_PUBLICA,"< 9",M,1
RN,COVID,HOSPITAL,"< 9",M,2
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,7
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,12
RN,PNEUMONIA,DOMICILIO,"< 9",M,1
RN,PNEUMONIA,HOSPITAL,"< 9",F,5
RN,PNEUMONIA,HOSPITAL,"< 9",M,2
RN,PNEUMONIA,IGNORADO,"< 9",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",M,1
RN,SEPTICEMIA,HOSPITAL,"< 9",F,30
RN,SEPTICEMIA,HOSPITAL,"< 9",I,1
RN,SEPTICEMIA,HOSPITAL,"< 9",M,21
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,SRAG,HOSPITAL,"< 9",F,3
RN,SRAG,HOSPITAL,"< 9",M,2
RO,OUTRAS,DOMICILIO,"< 9",F,2
RO,OUTRAS,DOMICILIO,"< 9",M,4
RO,OUTRAS,HOSPITAL,"< 9",F,23
RO,OUTRAS,HOSPITAL,"< 9",M,24
RO,OUTRAS,OUTRO,"< 9",I,2
RO,OUTRAS,OUTRO,"< 9",M,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RO,OUTRAS,VIA_PUBLICA,"< 9",M,1
RO,COVID,HOSPITAL,"< 9",F,1
RO,INDETERMINADA,HOSPITAL,"< 9",F,1
RO,INDETERMINADA,HOSPITAL,"< 9",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,4
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,5
RO,PNEUMONIA,HOSPITAL,"< 9",F,7
RO,PNEUMONIA,HOSPITAL,"< 9",M,6
RO,SEPTICEMIA,HOSPITAL,"< 9",F,23
RO,SEPTICEMIA,HOSPITAL,"< 9",M,33
RO,SRAG,HOSPITAL,"< 9",F,2
RR,OUTRAS,HOSPITAL,"< 9",F,18
RR,OUTRAS,HOSPITAL,"< 9",M,17
RR,COVID,HOSPITAL,"< 9",F,1
RR,COVID,HOSPITAL,"< 9",M,2
RR,INDETERMINADA,HOSPITAL,"< 9",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,5
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,4
RR,PNEUMONIA,HOSPITAL,"< 9",F,2
RR,PNEUMONIA,HOSPITAL,"< 9",M,2
RR,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RR,SEPTICEMIA,HOSPITAL,"< 9",F,8
RR,SEPTICEMIA,HOSPITAL,"< 9",M,13
RR,SRAG,HOSPITAL,"< 9",F,1
RS,OUTRAS,DOMICILIO,"< 9",F,10
RS,OUTRAS,DOMICILIO,"< 9",M,9
RS,OUTRAS,HOSPITAL,"< 9",F,197
RS,OUTRAS,HOSPITAL,"< 9",I,5
RS,OUTRAS,HOSPITAL,"< 9",M,233
RS,OUTRAS,IGNORADO,"< 9",F,7
RS,OUTRAS,IGNORADO,"< 9",I,1
RS,OUTRAS,IGNORADO,"< 9",M,8
RS,OUTRAS,OUTRO,"< 9",F,1
RS,OUTRAS,OUTRO,"< 9",M,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,4
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,3
RS,OUTRAS,VIA_PUBLICA,"< 9",M,1
RS,COVID,HOSPITAL,"< 9",F,1
RS,COVID,HOSPITAL,"< 9",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,23
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,28
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
RS,PNEUMONIA,DOMICILIO,"< 9",F,1
RS,PNEUMONIA,HOSPITAL,"< 9",F,14
RS,PNEUMONIA,HOSPITAL,"< 9",M,15
RS,PNEUMONIA,IGNORADO,"< 9",F,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RS,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
RS,SEPTICEMIA,HOSPITAL,"< 9",F,81
RS,SEPTICEMIA,HOSPITAL,"< 9",M,90
RS,SEPTICEMIA,IGNORADO,"< 9",F,2
RS,SEPTICEMIA,IGNORADO,"< 9",M,6
RS,SEPTICEMIA,OUTRO,"< 9",F,1
RS,SRAG,HOSPITAL,"< 9",M,2
SC,OUTRAS,DOMICILIO,"< 9",F,5
SC,OUTRAS,DOMICILIO,"< 9",M,5
SC,OUTRAS,HOSPITAL,"< 9",F,123
SC,OUTRAS,HOSPITAL,"< 9",I,1
SC,OUTRAS,HOSPITAL,"< 9",M,137
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,3
SC,OUTRAS,VIA_PUBLICA,"< 9",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,19
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,38
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SC,PNEUMONIA,HOSPITAL,"< 9",F,8
SC,PNEUMONIA,HOSPITAL,"< 9",M,13
SC,SEPTICEMIA,DOMICILIO,"< 9",M,1
SC,SEPTICEMIA,HOSPITAL,"< 9",F,47
SC,SEPTICEMIA,HOSPITAL,"< 9",M,57
SC,SRAG,HOSPITAL,"< 9",M,1
SE,OUTRAS,DOMICILIO,"< 9",M,4
SE,OUTRAS,HOSPITAL,"< 9",F,46
SE,OUTRAS,HOSPITAL,"< 9",I,1
SE,OUTRAS,HOSPITAL,"< 9",M,70
SE,OUTRAS,OUTRO,"< 9",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,5
SE,OUTRAS,VIA_PUBLICA,"< 9",M,1
SE,COVID,HOSPITAL,"< 9",M,2
SE,INDETERMINADA,DOMICILIO,"< 9",M,1
SE,INDETERMINADA,HOSPITAL,"< 9",F,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,6
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,10
SE,PNEUMONIA,HOSPITAL,"< 9",F,12
SE,PNEUMONIA,HOSPITAL,"< 9",M,10
SE,PNEUMONIA,IGNORADO,"< 9",F,1
SE,SEPTICEMIA,HOSPITAL,"< 9",F,26
SE,SEPTICEMIA,HOSPITAL,"< 9",M,32
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SE,SRAG,HOSPITAL,"< 9",F,1
SP,OUTRAS,DOMICILIO,"< 9",F,50
SP,OUTRAS,DOMICILIO,"< 9",I,1
SP,OUTRAS,DOMICILIO,"< 9",M,51
SP,OUTRAS,HOSPITAL,"< 9",F,1117
SP,OUTRAS,HOSPITAL,"< 9",I,24
SP,OUTRAS,HOSPITAL,"< 9",M,1312
SP,OUTRAS,IGNORADO,"< 9",F,50
SP,OUTRAS,IGNORADO,"< 9",I,2
SP,OUTRAS,IGNORADO,"< 9",M,64
SP,OUTRAS,OUTRO,"< 9",F,17
SP,OUTRAS,OUTRO,"< 9",M,15
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,16
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,25
SP,OUTRAS,POSTO_SAUDE,"< 9",M,1
SP,OUTRAS,VIA_PUBLICA,"< 9",F,3
SP,OUTRAS,VIA_PUBLICA,"< 9",M,5
SP,COVID,HOSPITAL,"< 9",F,30
SP,COVID,HOSPITAL,"< 9",M,22
SP,COVID,IGNORADO,"< 9",M,1
SP,INDETERMINADA,DOMICILIO,"< 9",F,3
SP,INDETERMINADA,HOSPITAL,"< 9",F,9
SP,INDETERMINADA,HOSPITAL,"< 9",M,10
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,INDETERMINADA,VIA_PUBLICA,"< 9",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,136
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,3
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,177
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
SP,PNEUMONIA,DOMICILIO,"< 9",F,2
SP,PNEUMONIA,HOSPITAL,"< 9",F,88
SP,PNEUMONIA,HOSPITAL,"< 9",M,96
SP,PNEUMONIA,IGNORADO,"< 9",F,1
SP,PNEUMONIA,OUTRO,"< 9",F,2
SP,PNEUMONIA,OUTRO,"< 9",M,3
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,SEPTICEMIA,DOMICILIO,"< 9",F,2
SP,SEPTICEMIA,DOMICILIO,"< 9",M,1
SP,SEPTICEMIA,HOSPITAL,"< 9",F,375
SP,SEPTICEMIA,HOSPITAL,"< 9",M,448
SP,SEPTICEMIA,IGNORADO,"< 9",F,1
SP,SEPTICEMIA,IGNORADO,"< 9",M,3
SP,SEPTICEMIA,OUTRO,"< 9",F,1
SP,SEPTICEMIA,OUTRO,"< 9",M,3
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
SP,SRAG,HOSPITAL,"< 9",F,15
SP,SRAG,HOSPITAL,"< 9",M,18
SP,SRAG,OUTRO,"< 9",F,1
TO,OUTRAS,DOMICILIO,"< 9",F,2
TO,OUTRAS,DOMICILIO,"< 9",M,2
TO,OUTRAS,HOSPITAL,"< 9",F,16
TO,OUTRAS,HOSPITAL,"< 9",I,1
TO,OUTRAS,HOSPITAL,"< 9",M,19
TO,OUTRAS,IGNORADO,"< 9",F,1
TO,OUTRAS,OUTRO,"< 9",F,2
TO,OUTRAS,OUTRO,"< 9",M,1
TO,INDETERMINADA,DOMICILIO,"< 9",F,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,3
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
TO,PNEUMONIA,HOSPITAL,"< 9",F,1
TO,PNEUMONIA,HOSPITAL,"< 9",M,2
TO,SEPTICEMIA,HOSPITAL,"< 9",F,14
TO,SEPTICEMIA,HOSPITAL,"< 9",M,14
TO,SRAG,HOSPITAL,"< 9",M,1
AC,OUTRAS,DOMICILIO,"10 - 19",M,1
AC,OUTRAS,HOSPITAL,"10 - 19",F,4
AC,OUTRAS,HOSPITAL,"10 - 19",M,9
AC,OUTRAS,OUTRO,"10 - 19",F,3
AC,OUTRAS,OUTRO,"10 - 19",M,8
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
AC,OUTRAS,VIA_PUBLICA,"10 - 19",F,3
AC,OUTRAS,VIA_PUBLICA,"10 - 19",M,6
AC,COVID,HOSPITAL,"10 - 19",F,2
AC,PNEUMONIA,HOSPITAL,"10 - 19",F,1
AC,PNEUMONIA,HOSPITAL,"10 - 19",M,3
AC,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
AC,SEPTICEMIA,HOSPITAL,"10 - 19",M,2
AC,SRAG,HOSPITAL,"10 - 19",M,1
AL,OUTRAS,DOMICILIO,"10 - 19",M,3
AL,OUTRAS,HOSPITAL,"10 - 19",F,10
AL,OUTRAS,HOSPITAL,"10 - 19",M,17
AL,OUTRAS,IGNORADO,"10 - 19",M,2
AL,OUTRAS,OUTRO,"10 - 19",F,1
AL,OUTRAS,OUTRO,"10 - 19",M,12
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,4
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
AL,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
AL,OUTRAS,VIA_PUBLICA,"10 - 19",M,16
AL,COVID,HOSPITAL,"10 - 19",F,2
AL,COVID,HOSPITAL,"10 - 19",M,2
AL,INDETERMINADA,HOSPITAL,"10 - 19",M,2
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,2
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,3
AL,PNEUMONIA,HOSPITAL,"10 - 19",F,3
AL,PNEUMONIA,HOSPITAL,"10 - 19",M,4
AL,SEPTICEMIA,HOSPITAL,"10 - 19",F,4
AL,SEPTICEMIA,HOSPITAL,"10 - 19",M,5
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
AM,OUTRAS,DOMICILIO,"10 - 19",F,4
AM,OUTRAS,DOMICILIO,"10 - 19",M,9
AM,OUTRAS,HOSPITAL,"10 - 19",F,18
AM,OUTRAS,HOSPITAL,"10 - 19",M,16
AM,OUTRAS,OUTRO,"10 - 19",M,6
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
AM,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
AM,OUTRAS,VIA_PUBLICA,"10 - 19",M,8
AM,COVID,HOSPITAL,"10 - 19",F,4
AM,COVID,HOSPITAL,"10 - 19",M,4
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
AM,PNEUMONIA,HOSPITAL,"10 - 19",F,1
AM,PNEUMONIA,HOSPITAL,"10 - 19",M,1
AM,SEPTICEMIA,HOSPITAL,"10 - 19",F,7
AM,SEPTICEMIA,HOSPITAL,"10 - 19",M,10
AM,SRAG,HOSPITAL,"10 - 19",F,1
AP,OUTRAS,HOSPITAL,"10 - 19",F,3
AP,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
AP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"10 - 19",M,1
AP,PNEUMONIA,HOSPITAL,"10 - 19",F,1
BA,OUTRAS,DOMICILIO,"10 - 19",F,8
BA,OUTRAS,DOMICILIO,"10 - 19",M,19
BA,OUTRAS,HOSPITAL,"10 - 19",F,23
BA,OUTRAS,HOSPITAL,"10 - 19",M,35
BA,OUTRAS,IGNORADO,"10 - 19",M,1
BA,OUTRAS,OUTRO,"10 - 19",F,3
BA,OUTRAS,OUTRO,"10 - 19",M,7
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,4
BA,OUTRAS,VIA_PUBLICA,"10 - 19",F,6
BA,OUTRAS,VIA_PUBLICA,"10 - 19",M,13
BA,COVID,HOSPITAL,"10 - 19",F,1
BA,COVID,HOSPITAL,"10 - 19",M,1
BA,INDETERMINADA,HOSPITAL,"10 - 19",M,1
BA,INDETERMINADA,IGNORADO,"10 - 19",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,2
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,7
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
BA,PNEUMONIA,HOSPITAL,"10 - 19",F,5
BA,PNEUMONIA,HOSPITAL,"10 - 19",M,11
BA,PNEUMONIA,OUTRO,"10 - 19",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
BA,SEPTICEMIA,HOSPITAL,"10 - 19",F,14
BA,SEPTICEMIA,HOSPITAL,"10 - 19",M,12
BA,SRAG,HOSPITAL,"10 - 19",F,1
CE,OUTRAS,DOMICILIO,"10 - 19",F,4
CE,OUTRAS,DOMICILIO,"10 - 19",M,13
CE,OUTRAS,HOSPITAL,"10 - 19",F,9
CE,OUTRAS,HOSPITAL,"10 - 19",M,33
CE,OUTRAS,IGNORADO,"10 - 19",F,2
CE,OUTRAS,IGNORADO,"10 - 19",M,24
CE,OUTRAS,OUTRO,"10 - 19",F,1
CE,OUTRAS,OUTRO,"10 - 19",M,11
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
CE,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
CE,OUTRAS,VIA_PUBLICA,"10 - 19",M,28
CE,COVID,DOMICILIO,"10 - 19",M,1
CE,COVID,HOSPITAL,"10 - 19",M,4
CE,INDETERMINADA,DOMICILIO,"10 - 19",F,1
CE,INDETERMINADA,HOSPITAL,"10 - 19",F,2
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,2
CE,PNEUMONIA,DOMICILIO,"10 - 19",M,1
CE,PNEUMONIA,HOSPITAL,"10 - 19",F,4
CE,PNEUMONIA,HOSPITAL,"10 - 19",M,11
CE,PNEUMONIA,IGNORADO,"10 - 19",F,2
CE,PNEUMONIA,IGNORADO,"10 - 19",M,1
CE,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
CE,SEPTICEMIA,HOSPITAL,"10 - 19",M,6
CE,SEPTICEMIA,IGNORADO,"10 - 19",M,1
CE,SRAG,HOSPITAL,"10 - 19",M,3
CE,SRAG,IGNORADO,"10 - 19",F,1
DF,OUTRAS,DOMICILIO,"10 - 19",F,1
DF,OUTRAS,DOMICILIO,"10 - 19",M,4
DF,OUTRAS,HOSPITAL,"10 - 19",F,6
DF,OUTRAS,HOSPITAL,"10 - 19",M,28
DF,OUTRAS,OUTRO,"10 - 19",F,2
DF,OUTRAS,OUTRO,"10 - 19",M,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
DF,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
DF,OUTRAS,VIA_PUBLICA,"10 - 19",M,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",F,1
DF,PNEUMONIA,HOSPITAL,"10 - 19",F,4
DF,PNEUMONIA,HOSPITAL,"10 - 19",M,2
